from_patch,to_patch,length_km
p32,p85,38.079
p32,p86,33.541
p32,p87,29.155
p32,p88,25.000
p32,p89,21.213
p32,p90,18.028
p32,p91,15.811
p32,p92,15.000
p32,p93,15.811
p32,p94,18.028
p32,p95,21.213
p32,p96,25.000
p32,p97,29.155
p32,p98,33.541
p32,p99,38.079
p32,p100,42.720
p32,p101,58.523
p32,p102,53.852
p32,p103,49.244
p32,p104,44.721
p32,p105,40.311
p32,p106,36.056
p32,p107,32.016
p32,p108,28.284
p32,p109,25.000
p32,p110,22.361
p32,p111,20.616
p32,p112,20.000
p32,p113,20.616
p32,p114,22.361
p32,p115,25.000
p32,p116,28.284
p32,p117,32.016
p32,p118,36.056
p32,p119,40.311
p32,p120,44.721
p32,p121,60.415
p32,p122,55.902
p32,p123,51.478
p32,p124,47.170
p32,p125,43.012
p32,p126,39.051
p32,p127,35.355
p32,p128,32.016
p32,p129,29.155
p32,p130,26.926
p32,p131,25.495
p32,p132,25.000
p32,p133,25.495
p32,p134,26.926
p32,p135,29.155
p32,p136,32.016
p32,p137,35.355
p32,p138,39.051
p32,p139,43.012
p32,p140,47.170
p32,p141,62.650
p32,p142,58.310
p32,p143,54.083
p32,p144,50.000
p32,p145,46.098
p32,p146,42.426
p32,p147,39.051
p32,p148,36.056
p32,p149,33.541
p32,p150,31.623
p32,p151,30.414
p32,p152,30.000
p32,p153,30.414
p32,p154,31.623
p32,p155,33.541
p32,p156,36.056
p32,p157,39.051
p32,p158,42.426
p32,p159,46.098
p32,p160,50.000
p32,p161,65.192
p32,p162,61.033
p32,p163,57.009
p32,p164,53.151
p32,p165,49.497
p32,p166,46.098
p32,p167,43.012
p32,p168,40.311
p32,p169,38.079
p32,p170,36.401
p32,p171,35.355
p32,p172,35.000
p32,p173,35.355
p32,p174,36.401
p32,p175,38.079
p32,p176,40.311
p32,p177,43.012
p32,p178,46.098
p32,p179,49.497
p32,p180,53.151
p32,p181,68.007
p32,p182,64.031
p32,p183,60.208
p32,p184,56.569
p32,p185,53.151
p32,p186,50.000
p32,p187,47.170
p32,p188,44.721
p32,p189,42.720
p32,p190,41.231
p32,p191,40.311
p32,p192,40.000
p32,p193,40.311
p32,p194,41.231
p32,p195,42.720
p32,p196,44.721
p32,p197,47.170
p32,p198,50.000
p32,p199,53.151
p32,p200,56.569
p32,p201,71.063
p32,p202,67.268
p32,p203,63.640
p32,p204,60.208
p32,p205,57.009
p32,p206,54.083
p32,p207,51.478
p32,p208,49.244
p32,p209,47.434
p32,p210,46.098
p32,p211,45.277
p32,p212,45.000
p32,p213,45.277
p32,p214,46.098
p32,p215,47.434
p32,p216,49.244
p32,p217,51.478
p32,p218,54.083
p32,p219,57.009
p32,p220,60.208
p32,p221,74.330
p32,p222,70.711
p32,p223,67.268
p32,p224,64.031
p32,p225,61.033
p32,p226,58.310
p32,p227,55.902
p32,p228,53.852
p32,p229,52.202
p32,p230,50.990
p32,p231,50.249
p32,p232,50.000
p32,p233,50.249
p32,p234,50.990
p32,p235,52.202
p32,p236,53.852
p32,p237,55.902
p32,p238,58.310
p32,p239,61.033
p32,p240,64.031
p32,p241,77.782
p32,p242,74.330
p32,p243,71.063
p32,p244,68.007
p32,p245,65.192
p32,p246,62.650
p32,p247,60.415
p32,p248,58.523
p32,p249,57.009
p32,p250,55.902
p32,p251,55.227
p32,p252,55.000
p32,p253,55.227
p32,p254,55.902
p32,p255,57.009
p32,p256,58.523
p32,p257,60.415
p32,p258,62.650
p32,p259,65.192
p32,p260,68.007
p32,p261,81.394
p32,p262,78.102
p32,p263,75.000
p32,p264,72.111
p32,p265,69.462
p32,p266,67.082
p32,p267,65.000
p32,p268,63.246
p32,p269,61.847
p32,p270,60.828
p32,p271,60.208
p32,p272,60.000
p32,p273,60.208
p32,p274,60.828
p32,p275,61.847
p32,p276,63.246
p32,p277,65.000
p32,p278,67.082
p32,p279,69.462
p32,p280,72.111
p32,p281,85.147
p32,p282,82.006
p32,p283,79.057
p32,p284,76.322
p32,p285,73.824
p32,p286,71.589
p32,p287,69.642
p32,p288,68.007
p32,p289,66.708
p32,p290,65.765
p32,p291,65.192
p32,p292,65.000
p32,p293,65.192
p32,p294,65.765
p32,p295,66.708
p32,p296,68.007
p32,p297,69.642
p32,p298,71.589
p32,p299,73.824
p32,p300,76.322
p32,p301,89.022
p32,p302,86.023
p32,p303,83.217
p32,p304,80.623
p32,p305,78.262
p32,p306,76.158
p32,p307,74.330
p32,p308,72.801
p32,p309,71.589
p32,p310,70.711
p32,p311,70.178
p32,p312,70.000
p32,p313,70.178
p32,p314,70.711
p32,p315,71.589
p32,p316,72.801
p32,p317,74.330
p32,p318,76.158
p32,p319,78.262
p32,p320,80.623
p32,p321,93.005
p32,p322,90.139
p32,p323,87.464
p32,p324,85.000
p32,p325,82.765
p32,p326,80.777
p32,p327,79.057
p32,p328,77.621
p32,p329,76.485
p32,p330,75.664
p32,p331,75.166
p32,p332,75.000
p32,p333,75.166
p32,p334,75.664
p32,p335,76.485
p32,p336,77.621
p32,p337,79.057
p32,p338,80.777
p32,p339,82.765
p32,p340,85.000
p32,p341,97.082
p32,p342,94.340
p32,p343,91.788
p32,p344,89.443
p32,p345,87.321
p32,p346,85.440
p32,p347,83.815
p32,p348,82.462
p32,p349,81.394
p32,p350,80.623
p32,p351,80.156
p32,p352,80.000
p32,p353,80.156
p32,p354,80.623
p32,p355,81.394
p32,p356,82.462
p32,p357,83.815
p32,p358,85.440
p32,p359,87.321
p32,p360,89.443
p32,p361,101.242
p32,p362,98.615
p32,p363,96.177
p32,p364,93.941
p32,p365,91.924
p32,p366,90.139
p32,p367,88.600
p32,p368,87.321
p32,p369,86.313
p32,p370,85.586
p32,p371,85.147
p32,p372,85.000
p32,p373,85.147
p32,p374,85.586
p32,p375,86.313
p32,p376,87.321
p32,p377,88.600
p32,p378,90.139
p32,p379,91.924
p32,p380,93.941
p32,p381,105.475
p32,p382,102.956
p32,p383,100.623
p32,p384,98.489
p32,p385,96.566
p32,p386,94.868
p32,p387,93.408
p32,p388,92.195
p32,p389,91.241
p32,p390,90.554
p32,p391,90.139
p32,p392,90.000
p32,p393,90.139
p32,p394,90.554
p32,p395,91.241
p32,p396,92.195
p32,p397,93.408
p32,p398,94.868
p32,p399,96.566
p32,p400,98.489
p33,p34,5.000
p33,p35,10.000
p33,p36,15.000
p33,p37,20.000
p33,p38,25.000
p33,p39,30.000
p33,p40,35.000
p33,p41,60.208
p33,p42,55.227
p33,p43,50.249
p33,p44,45.277
p33,p45,40.311
p33,p46,35.355
p33,p47,30.414
p33,p48,25.495
p33,p49,20.616
p33,p50,15.811
p33,p51,11.180
p33,p52,7.071
p33,p53,5.000
p33,p54,7.071
p33,p55,11.180
p33,p56,15.811
p33,p57,20.616
p33,p58,25.495
p33,p59,30.414
p33,p60,35.355
p33,p61,60.828
p33,p62,55.902
p33,p63,50.990
p33,p64,46.098
p33,p65,41.231
p33,p66,36.401
p33,p67,31.623
p33,p68,26.926
p33,p69,22.361
p33,p70,18.028
p33,p71,14.142
p33,p72,11.180
p33,p73,10.000
p33,p74,11.180
p33,p75,14.142
p33,p76,18.028
p33,p77,22.361
p33,p78,26.926
p33,p79,31.623
p33,p80,36.401
p33,p81,61.847
p33,p82,57.009
p33,p83,52.202
p33,p84,47.434
p33,p85,42.720
p33,p86,38.079
p33,p87,33.541
p33,p88,29.155
p33,p89,25.000
p33,p90,21.213
p33,p91,18.028
p33,p92,15.811
p33,p93,15.000
p33,p94,15.811
p33,p95,18.028
p33,p96,21.213
p33,p97,25.000
p33,p98,29.155
p33,p99,33.541
p33,p100,38.079
p33,p101,63.246
p33,p102,58.523
p33,p103,53.852
p33,p104,49.244
p33,p105,44.721
p33,p106,40.311
p33,p107,36.056
p33,p108,32.016
p33,p109,28.284
p33,p110,25.000
p33,p111,22.361
p33,p112,20.616
p33,p113,20.000
p33,p114,20.616
p33,p115,22.361
p33,p116,25.000
p33,p117,28.284
p33,p118,32.016
p33,p119,36.056
p33,p120,40.311
p33,p121,65.000
p33,p122,60.415
p33,p123,55.902
p33,p124,51.478
p33,p125,47.170
p33,p126,43.012
p33,p127,39.051
p33,p128,35.355
p33,p129,32.016
p33,p130,29.155
p33,p131,26.926
p33,p132,25.495
p33,p133,25.000
p33,p134,25.495
p33,p135,26.926
p33,p136,29.155
p33,p137,32.016
p33,p138,35.355
p33,p139,39.051
p33,p140,43.012
p33,p141,67.082
p33,p142,62.650
p33,p143,58.310
p33,p144,54.083
p33,p145,50.000
p33,p146,46.098
p33,p147,42.426
p33,p148,39.051
p33,p149,36.056
p33,p150,33.541
p33,p151,31.623
p33,p152,30.414
p33,p153,30.000
p33,p154,30.414
p33,p155,31.623
p33,p156,33.541
p33,p157,36.056
p33,p158,39.051
p33,p159,42.426
p33,p160,46.098
p33,p161,69.462
p33,p162,65.192
p33,p163,61.033
p33,p164,57.009
p33,p165,53.151
p33,p166,49.497
p33,p167,46.098
p33,p168,43.012
p33,p169,40.311
p33,p170,38.079
p33,p171,36.401
p33,p172,35.355
p33,p173,35.000
p33,p174,35.355
p33,p175,36.401
p33,p176,38.079
p33,p177,40.311
p33,p178,43.012
p33,p179,46.098
p33,p180,49.497
p33,p181,72.111
p33,p182,68.007
p33,p183,64.031
p33,p184,60.208
p33,p185,56.569
p33,p186,53.151
p33,p187,50.000
p33,p188,47.170
p33,p189,44.721
p33,p190,42.720
p33,p191,41.231
p33,p192,40.311
p33,p193,40.000
p33,p194,40.311
p33,p195,41.231
p33,p196,42.720
p33,p197,44.721
p33,p198,47.170
p33,p199,50.000
p33,p200,53.151
p33,p201,75.000
p33,p202,71.063
p33,p203,67.268
p33,p204,63.640
p33,p205,60.208
p33,p206,57.009
p33,p207,54.083
p33,p208,51.478
p33,p209,49.244
p33,p210,47.434
p33,p211,46.098
p33,p212,45.277
p33,p213,45.000
p33,p214,45.277
p33,p215,46.098
p33,p216,47.434
p33,p217,49.244
p33,p218,51.478
p33,p219,54.083
p33,p220,57.009
p33,p221,78.102
p33,p222,74.330
p33,p223,70.711
p33,p224,67.268
p33,p225,64.031
p33,p226,61.033
p33,p227,58.310
p33,p228,55.902
p33,p229,53.852
p33,p230,52.202
p33,p231,50.990
p33,p232,50.249
p33,p233,50.000
p33,p234,50.249
p33,p235,50.990
p33,p236,52.202
p33,p237,53.852
p33,p238,55.902
p33,p239,58.310
p33,p240,61.033
p33,p241,81.394
p33,p242,77.782
p33,p243,74.330
p33,p244,71.063
p33,p245,68.007
p33,p246,65.192
p33,p247,62.650
p33,p248,60.415
p33,p249,58.523
p33,p250,57.009
p33,p251,55.902
p33,p252,55.227
p33,p253,55.000
p33,p254,55.227
p33,p255,55.902
p33,p256,57.009
p33,p257,58.523
p33,p258,60.415
p33,p259,62.650
p33,p260,65.192
p33,p261,84.853
p33,p262,81.394
p33,p263,78.102
p33,p264,75.000
p33,p265,72.111
p33,p266,69.462
p33,p267,67.082
p33,p268,65.000
p33,p269,63.246
p33,p270,61.847
p33,p271,60.828
p33,p272,60.208
p33,p273,60.000
p33,p274,60.208
p33,p275,60.828
p33,p276,61.847
p33,p277,63.246
p33,p278,65.000
p33,p279,67.082
p33,p280,69.462
p33,p281,88.459
p33,p282,85.147
p33,p283,82.006
p33,p284,79.057
p33,p285,76.322
p33,p286,73.824
p33,p287,71.589
p33,p288,69.642
p33,p289,68.007
p33,p290,66.708
p33,p291,65.765
p33,p292,65.192
p33,p293,65.000
p33,p294,65.192
p33,p295,65.765
p33,p296,66.708
p33,p297,68.007
p33,p298,69.642
p33,p299,71.589
p33,p300,73.824
p33,p301,92.195
p33,p302,89.022
p33,p303,86.023
p33,p304,83.217
p33,p305,80.623
p33,p306,78.262
p33,p307,76.158
p33,p308,74.330
p33,p309,72.801
p33,p310,71.589
p33,p311,70.711
p33,p312,70.178
p33,p313,70.000
p33,p314,70.178
p33,p315,70.711
p33,p316,71.589
p33,p317,72.801
p33,p318,74.330
p33,p319,76.158
p33,p320,78.262
p33,p321,96.047
p33,p322,93.005
p33,p323,90.139
p33,p324,87.464
p33,p325,85.000
p33,p326,82.765
p33,p327,80.777
p33,p328,79.057
p33,p329,77.621
p33,p330,76.485
p33,p331,75.664
p33,p332,75.166
p33,p333,75.000
p33,p334,75.166
p33,p335,75.664
p33,p336,76.485
p33,p337,77.621
p33,p338,79.057
p33,p339,80.777
p33,p340,82.765
p33,p341,100.000
p33,p342,97.082
p33,p343,94.340
p33,p344,91.788
p33,p345,89.443
p33,p346,87.321
p33,p347,85.440
p33,p348,83.815
p33,p349,82.462
p33,p350,81.394
p33,p351,80.623
p33,p352,80.156
p33,p353,80.000
p33,p354,80.156
p33,p355,80.623
p33,p356,81.394
p33,p357,82.462
p33,p358,83.815
p33,p359,85.440
p33,p360,87.321
p33,p361,104.043
p33,p362,101.242
p33,p363,98.615
p33,p364,96.177
p33,p365,93.941
p33,p366,91.924
p33,p367,90.139
p33,p368,88.600
p33,p369,87.321
p33,p370,86.313
p33,p371,85.586
p33,p372,85.147
p33,p373,85.000
p33,p374,85.147
p33,p375,85.586
p33,p376,86.313
p33,p377,87.321
p33,p378,88.600
p33,p379,90.139
p33,p380,91.924
p33,p381,108.167
p33,p382,105.475
p33,p383,102.956
p33,p384,100.623
p33,p385,98.489
p33,p386,96.566
p33,p387,94.868
p33,p388,93.408
p33,p389,92.195
p33,p390,91.241
p33,p391,90.554
p33,p392,90.139
p33,p393,90.000
p33,p394,90.139
p33,p395,90.554
p33,p396,91.241
p33,p397,92.195
p33,p398,93.408
p33,p399,94.868
p33,p400,96.566
p34,p35,5.000
p34,p36,10.000
p34,p37,15.000
p34,p38,20.000
p34,p39,25.000
p34,p40,30.000
p34,p41,65.192
p34,p42,60.208
p34,p43,55.227
p34,p44,50.249
p34,p45,45.277
p34,p46,40.311
p34,p47,35.355
p34,p48,30.414
p34,p49,25.495
p34,p50,20.616
p34,p51,15.811
p34,p52,11.180
p34,p53,7.071
p34,p54,5.000
p34,p55,7.071
p34,p56,11.180
p34,p57,15.811
p34,p58,20.616
p34,p59,25.495
p34,p60,30.414
p34,p61,65.765
p34,p62,60.828
p34,p63,55.902
p34,p64,50.990
p34,p65,46.098
p34,p66,41.231
p34,p67,36.401
p34,p68,31.623
p34,p69,26.926
p34,p70,22.361
p34,p71,18.028
p34,p72,14.142
p34,p73,11.180
p34,p74,10.000
p34,p75,11.180
p34,p76,14.142
p34,p77,18.028
p34,p78,22.361
p34,p79,26.926
p34,p80,31.623
p34,p81,66.708
p34,p82,61.847
p34,p83,57.009
p34,p84,52.202
p34,p85,47.434
p34,p86,42.720
p34,p87,38.079
p34,p88,33.541
p34,p89,29.155
p34,p90,25.000
p34,p91,21.213
p34,p92,18.028
p34,p93,15.811
p34,p94,15.000
p34,p95,15.811
p34,p96,18.028
p34,p97,21.213
p34,p98,25.000
p34,p99,29.155
p34,p100,33.541
p34,p101,68.007
p34,p102,63.246
p34,p103,58.523
p34,p104,53.852
p34,p105,49.244
p34,p106,44.721
p34,p107,40.311
p34,p108,36.056
p34,p109,32.016
p34,p110,28.284
p34,p111,25.000
p34,p112,22.361
p34,p113,20.616
p34,p114,20.000
p34,p115,20.616
p34,p116,22.361
p34,p117,25.000
p34,p118,28.284
p34,p119,32.016
p34,p120,36.056
p34,p121,69.642
p34,p122,65.000
p34,p123,60.415
p34,p124,55.902
p34,p125,51.478
p34,p126,47.170
p34,p127,43.012
p34,p128,39.051
p34,p129,35.355
p34,p130,32.016
p34,p131,29.155
p34,p132,26.926
p34,p133,25.495
p34,p134,25.000
p34,p135,25.495
p34,p136,26.926
p34,p137,29.155
p34,p138,32.016
p34,p139,35.355
p34,p140,39.051
p34,p141,71.589
p34,p142,67.082
p34,p143,62.650
p34,p144,58.310
p34,p145,54.083
p34,p146,50.000
p34,p147,46.098
p34,p148,42.426
p34,p149,39.051
p34,p150,36.056
p34,p151,33.541
p34,p152,31.623
p34,p153,30.414
p34,p154,30.000
p34,p155,30.414
p34,p156,31.623
p34,p157,33.541
p34,p158,36.056
p34,p159,39.051
p34,p160,42.426
p34,p161,73.824
p34,p162,69.462
p34,p163,65.192
p34,p164,61.033
p34,p165,57.009
p34,p166,53.151
p34,p167,49.497
p34,p168,46.098
p34,p169,43.012
p34,p170,40.311
p34,p171,38.079
p34,p172,36.401
p34,p173,35.355
p34,p174,35.000
p34,p175,35.355
p34,p176,36.401
p34,p177,38.079
p34,p178,40.311
p34,p179,43.012
p34,p180,46.098
p34,p181,76.322
p34,p182,72.111
p34,p183,68.007
p34,p184,64.031
p34,p185,60.208
p34,p186,56.569
p34,p187,53.151
p34,p188,50.000
p34,p189,47.170
p34,p190,44.721
p34,p191,42.720
p34,p192,41.231
p34,p193,40.311
p34,p194,40.000
p34,p195,40.311
p34,p196,41.231
p34,p197,42.720
p34,p198,44.721
p34,p199,47.170
p34,p200,50.000
p34,p201,79.057
p34,p202,75.000
p34,p203,71.063
p34,p204,67.268
p34,p205,63.640
p34,p206,60.208
p34,p207,57.009
p34,p208,54.083
p34,p209,51.478
p34,p210,49.244
p34,p211,47.434
p34,p212,46.098
p34,p213,45.277
p34,p214,45.000
p34,p215,45.277
p34,p216,46.098
p34,p217,47.434
p34,p218,49.244
p34,p219,51.478
p34,p220,54.083
p34,p221,82.006
p34,p222,78.102
p34,p223,74.330
p34,p224,70.711
p34,p225,67.268
p34,p226,64.031
p34,p227,61.033
p34,p228,58.310
p34,p229,55.902
p34,p230,53.852
p34,p231,52.202
p34,p232,50.990
p34,p233,50.249
p34,p234,50.000
p34,p235,50.249
p34,p236,50.990
p34,p237,52.202
p34,p238,53.852
p34,p239,55.902
p34,p240,58.310
p34,p241,85.147
p34,p242,81.394
p34,p243,77.782
p34,p244,74.330
p34,p245,71.063
p34,p246,68.007
p34,p247,65.192
p34,p248,62.650
p34,p249,60.415
p34,p250,58.523
p34,p251,57.009
p34,p252,55.902
p34,p253,55.227
p34,p254,55.000
p34,p255,55.227
p34,p256,55.902
p34,p257,57.009
p34,p258,58.523
p34,p259,60.415
p34,p260,62.650
p34,p261,88.459
p34,p262,84.853
p34,p263,81.394
p34,p264,78.102
p34,p265,75.000
p34,p266,72.111
p34,p267,69.462
p34,p268,67.082
p34,p269,65.000
p34,p270,63.246
p34,p271,61.847
p34,p272,60.828
p34,p273,60.208
p34,p274,60.000
p34,p275,60.208
p34,p276,60.828
p34,p277,61.847
p34,p278,63.246
p34,p279,65.000
p34,p280,67.082
p34,p281,91.924
p34,p282,88.459
p34,p283,85.147
p34,p284,82.006
p34,p285,79.057
p34,p286,76.322
p34,p287,73.824
p34,p288,71.589
p34,p289,69.642
p34,p290,68.007
p34,p291,66.708
p34,p292,65.765
p34,p293,65.192
p34,p294,65.000
p34,p295,65.192
p34,p296,65.765
p34,p297,66.708
p34,p298,68.007
p34,p299,69.642
p34,p300,71.589
p34,p301,95.525
p34,p302,92.195
p34,p303,89.022
p34,p304,86.023
p34,p305,83.217
p34,p306,80.623
p34,p307,78.262
p34,p308,76.158
p34,p309,74.330
p34,p310,72.801
p34,p311,71.589
p34,p312,70.711
p34,p313,70.178
p34,p314,70.000
p34,p315,70.178
p34,p316,70.711
p34,p317,71.589
p34,p318,72.801
p34,p319,74.330
p34,p320,76.158
p34,p321,99.247
p34,p322,96.047
p34,p323,93.005
p34,p324,90.139
p34,p325,87.464
p34,p326,85.000
p34,p327,82.765
p34,p328,80.777
p34,p329,79.057
p34,p330,77.621
p34,p331,76.485
p34,p332,75.664
p34,p333,75.166
p34,p334,75.000
p34,p335,75.166
p34,p336,75.664
p34,p337,76.485
p34,p338,77.621
p34,p339,79.057
p34,p340,80.777
p34,p341,103.078
p34,p342,100.000
p34,p343,97.082
p34,p344,94.340
p34,p345,91.788
p34,p346,89.443
p34,p347,87.321
p34,p348,85.440
p34,p349,83.815
p34,p350,82.462
p34,p351,81.394
p34,p352,80.623
p34,p353,80.156
p34,p354,80.000
p34,p355,80.156
p34,p356,80.623
p34,p357,81.394
p34,p358,82.462
p34,p359,83.815
p34,p360,85.440
p34,p361,107.005
p34,p362,104.043
p34,p363,101.242
p34,p364,98.615
p34,p365,96.177
p34,p366,93.941
p34,p367,91.924
p34,p368,90.139
p34,p369,88.600
p34,p370,87.321
p34,p371,86.313
p34,p372,85.586
p34,p373,85.147
p34,p374,85.000
p34,p375,85.147
p34,p376,85.586
p34,p377,86.313
p34,p378,87.321
p34,p379,88.600
p34,p380,90.139
p34,p381,111.018
p34,p382,108.167
p34,p383,105.475
p34,p384,102.956
p34,p385,100.623
p34,p386,98.489
p34,p387,96.566
p34,p388,94.868
p34,p389,93.408
p34,p390,92.195
p34,p391,91.241
p34,p392,90.554
p34,p393,90.139
p34,p394,90.000
p34,p395,90.139
p34,p396,90.554
p34,p397,91.241
p34,p398,92.195
p34,p399,93.408
p34,p400,94.868
p35,p36,5.000
p35,p37,10.000
p35,p38,15.000
p35,p39,20.000
p35,p40,25.000
p35,p41,70.178
p35,p42,65.192
p35,p43,60.208
p35,p44,55.227
p35,p45,50.249
p35,p46,45.277
p35,p47,40.311
p35,p48,35.355
p35,p49,30.414
p35,p50,25.495
p35,p51,20.616
p35,p52,15.811
p35,p53,11.180
p35,p54,7.071
p35,p55,5.000
p35,p56,7.071
p35,p57,11.180
p35,p58,15.811
p35,p59,20.616
p35,p60,25.495
p35,p61,70.711
p35,p62,65.765
p35,p63,60.828
p35,p64,55.902
p35,p65,50.990
p35,p66,46.098
p35,p67,41.231
p35,p68,36.401
p35,p69,31.623
p35,p70,26.926
p35,p71,22.361
p35,p72,18.028
p35,p73,14.142
p35,p74,11.180
p35,p75,10.000
p35,p76,11.180
p35,p77,14.142
p35,p78,18.028
p35,p79,22.361
p35,p80,26.926
p35,p81,71.589
p35,p82,66.708
p35,p83,61.847
p35,p84,57.009
p35,p85,52.202
p35,p86,47.434
p35,p87,42.720
p35,p88,38.079
p35,p89,33.541
p35,p90,29.155
p35,p91,25.000
p35,p92,21.213
p35,p93,18.028
p35,p94,15.811
p35,p95,15.000
p35,p96,15.811
p35,p97,18.028
p35,p98,21.213
p35,p99,25.000
p35,p100,29.155
p35,p101,72.801
p35,p102,68.007
p35,p103,63.246
p35,p104,58.523
p35,p105,53.852
p35,p106,49.244
p35,p107,44.721
p35,p108,40.311
p35,p109,36.056
p35,p110,32.016
p35,p111,28.284
p35,p112,25.000
p35,p113,22.361
p35,p114,20.616
p35,p115,20.000
p35,p116,20.616
p35,p117,22.361
p35,p118,25.000
p35,p119,28.284
p35,p120,32.016
p35,p121,74.330
p35,p122,69.642
p35,p123,65.000
p35,p124,60.415
p35,p125,55.902
p35,p126,51.478
p35,p127,47.170
p35,p128,43.012
p35,p129,39.051
p35,p130,35.355
p35,p131,32.016
p35,p132,29.155
p35,p133,26.926
p35,p134,25.495
p35,p135,25.000
p35,p136,25.495
p35,p137,26.926
p35,p138,29.155
p35,p139,32.016
p35,p140,35.355
p35,p141,76.158
p35,p142,71.589
p35,p143,67.082
p35,p144,62.650
p35,p145,58.310
p35,p146,54.083
p35,p147,50.000
p35,p148,46.098
p35,p149,42.426
p35,p150,39.051
p35,p151,36.056
p35,p152,33.541
p35,p153,31.623
p35,p154,30.414
p35,p155,30.000
p35,p156,30.414
p35,p157,31.623
p35,p158,33.541
p35,p159,36.056
p35,p160,39.051
p35,p161,78.262
p35,p162,73.824
p35,p163,69.462
p35,p164,65.192
p35,p165,61.033
p35,p166,57.009
p35,p167,53.151
p35,p168,49.497
p35,p169,46.098
p35,p170,43.012
p35,p171,40.311
p35,p172,38.079
p35,p173,36.401
p35,p174,35.355
p35,p175,35.000
p35,p176,35.355
p35,p177,36.401
p35,p178,38.079
p35,p179,40.311
p35,p180,43.012
p35,p181,80.623
p35,p182,76.322
p35,p183,72.111
p35,p184,68.007
p35,p185,64.031
p35,p186,60.208
p35,p187,56.569
p35,p188,53.151
p35,p189,50.000
p35,p190,47.170
p35,p191,44.721
p35,p192,42.720
p35,p193,41.231
p35,p194,40.311
p35,p195,40.000
p35,p196,40.311
p35,p197,41.231
p35,p198,42.720
p35,p199,44.721
p35,p200,47.170
p35,p201,83.217
p35,p202,79.057
p35,p203,75.000
p35,p204,71.063
p35,p205,67.268
p35,p206,63.640
p35,p207,60.208
p35,p208,57.009
p35,p209,54.083
p35,p210,51.478
p35,p211,49.244
p35,p212,47.434
p35,p213,46.098
p35,p214,45.277
p35,p215,45.000
p35,p216,45.277
p35,p217,46.098
p35,p218,47.434
p35,p219,49.244
p35,p220,51.478
p35,p221,86.023
p35,p222,82.006
p35,p223,78.102
p35,p224,74.330
p35,p225,70.711
p35,p226,67.268
p35,p227,64.031
p35,p228,61.033
p35,p229,58.310
p35,p230,55.902
p35,p231,53.852
p35,p232,52.202
p35,p233,50.990
p35,p234,50.249
p35,p235,50.000
p35,p236,50.249
p35,p237,50.990
p35,p238,52.202
p35,p239,53.852
p35,p240,55.902
p35,p241,89.022
p35,p242,85.147
p35,p243,81.394
p35,p244,77.782
p35,p245,74.330
p35,p246,71.063
p35,p247,68.007
p35,p248,65.192
p35,p249,62.650
p35,p250,60.415
p35,p251,58.523
p35,p252,57.009
p35,p253,55.902
p35,p254,55.227
p35,p255,55.000
p35,p256,55.227
p35,p257,55.902
p35,p258,57.009
p35,p259,58.523
p35,p260,60.415
p35,p261,92.195
p35,p262,88.459
p35,p263,84.853
p35,p264,81.394
p35,p265,78.102
p35,p266,75.000
p35,p267,72.111
p35,p268,69.462
p35,p269,67.082
p35,p270,65.000
p35,p271,63.246
p35,p272,61.847
p35,p273,60.828
p35,p274,60.208
p35,p275,60.000
p35,p276,60.208
p35,p277,60.828
p35,p278,61.847
p35,p279,63.246
p35,p280,65.000
p35,p281,95.525
p35,p282,91.924
p35,p283,88.459
p35,p284,85.147
p35,p285,82.006
p35,p286,79.057
p35,p287,76.322
p35,p288,73.824
p35,p289,71.589
p35,p290,69.642
p35,p291,68.007
p35,p292,66.708
p35,p293,65.765
p35,p294,65.192
p35,p295,65.000
p35,p296,65.192
p35,p297,65.765
p35,p298,66.708
p35,p299,68.007
p35,p300,69.642
p35,p301,98.995
p35,p302,95.525
p35,p303,92.195
p35,p304,89.022
p35,p305,86.023
p35,p306,83.217
p35,p307,80.623
p35,p308,78.262
p35,p309,76.158
p35,p310,74.330
p35,p311,72.801
p35,p312,71.589
p35,p313,70.711
p35,p314,70.178
p35,p315,70.000
p35,p316,70.178
p35,p317,70.711
p35,p318,71.589
p35,p319,72.801
p35,p320,74.330
p35,p321,102.591
p35,p322,99.247
p35,p323,96.047
p35,p324,93.005
p35,p325,90.139
p35,p326,87.464
p35,p327,85.000
p35,p328,82.765
p35,p329,80.777
p35,p330,79.057
p35,p331,77.621
p35,p332,76.485
p35,p333,75.664
p35,p334,75.166
p35,p335,75.000
p35,p336,75.166
p35,p337,75.664
p35,p338,76.485
p35,p339,77.621
p35,p340,79.057
p35,p341,106.301
p35,p342,103.078
p35,p343,100.000
p35,p344,97.082
p35,p345,94.340
p35,p346,91.788
p35,p347,89.443
p35,p348,87.321
p35,p349,85.440
p35,p350,83.815
p35,p351,82.462
p35,p352,81.394
p35,p353,80.623
p35,p354,80.156
p35,p355,80.000
p35,p356,80.156
p35,p357,80.623
p35,p358,81.394
p35,p359,82.462
p35,p360,83.815
p35,p361,110.114
p35,p362,107.005
p35,p363,104.043
p35,p364,101.242
p35,p365,98.615
p35,p366,96.177
p35,p367,93.941
p35,p368,91.924
p35,p369,90.139
p35,p370,88.600
p35,p371,87.321
p35,p372,86.313
p35,p373,85.586
p35,p374,85.147
p35,p375,85.000
p35,p376,85.147
p35,p377,85.586
p35,p378,86.313
p35,p379,87.321
p35,p380,88.600
p35,p381,114.018
p35,p382,111.018
p35,p383,108.167
p35,p384,105.475
