from_patch,to_patch,length_km
p103,p106,27.273
p103,p107,36.364
p103,p108,45.455
p103,p109,54.545
p103,p110,63.636
p103,p111,28.748
p103,p112,20.328
p103,p113,12.856
p103,p114,9.091
p103,p115,12.856
p103,p116,20.328
p103,p117,28.748
p103,p118,37.483
p103,p119,46.355
p103,p120,55.298
p104,p105,9.091
p104,p106,18.182
p104,p107,27.273
p104,p108,36.364
p104,p109,45.455
p104,p110,54.545
p104,p111,37.483
p104,p112,28.748
p104,p113,20.328
p104,p114,12.856
p104,p115,9.091
p104,p116,12.856
p104,p117,20.328
p104,p118,28.748
p104,p119,37.483
p104,p120,46.355
p105,p106,9.091
p105,p107,18.182
p105,p108,27.273
p105,p109,36.364
p105,p110,45.455
p105,p111,46.355
p105,p112,37.483
p105,p113,28.748
p105,p114,20.328
p105,p115,12.856
p105,p116,9.091
p105,p117,12.856
p105,p118,20.328
p105,p119,28.748
p105,p120,37.483
p106,p107,9.091
p106,p108,18.182
p106,p109,27.273
p106,p110,36.364
p106,p111,55.298
p106,p112,46.355
p106,p113,37.483
p106,p114,28.748
p106,p115,20.328
p106,p116,12.856
p106,p117,9.091
p106,p118,12.856
p106,p119,20.328
p106,p120,28.748
p107,p108,9.091
p107,p109,18.182
p107,p110,27.273
p107,p111,64.282
p107,p112,55.298
p107,p113,46.355
p107,p114,37.483
p107,p115,28.748
p107,p116,20.328
p107,p117,12.856
p107,p118,9.091
p107,p119,12.856
p107,p120,20.328
p108,p109,9.091
p108,p110,18.182
p108,p111,73.293
p108,p112,64.282
p108,p113,55.298
p108,p114,46.355
p108,p115,37.483
p108,p116,28.748
p108,p117,20.328
p108,p118,12.856
p108,p119,9.091
p108,p120,12.856
p109,p110,9.091
p109,p111,82.322
p109,p112,73.293
p109,p113,64.282
p109,p114,55.298
p109,p115,46.355
p109,p116,37.483
p109,p117,28.748
p109,p118,20.328
p109,p119,12.856
p109,p120,9.091
p110,p111,91.363
p110,p112,82.322
p110,p113,73.293
p110,p114,64.282
p110,p115,55.298
p110,p116,46.355
p110,p117,37.483
p110,p118,28.748
p110,p119,20.328
p110,p120,12.856
p111,p112,9.091
p111,p113,18.182
p111,p114,27.273
p111,p115,36.364
p111,p116,45.455
p111,p117,54.545
p111,p118,63.636
p111,p119,72.727
p111,p120,81.818
p112,p113,9.091
p112,p114,18.182
p112,p115,27.273
p112,p116,36.364
p112,p117,45.455
p112,p118,54.545
p112,p119,63.636
p112,p120,72.727
p113,p114,9.091
p113,p115,18.182
p113,p116,27.273
p113,p117,36.364
p113,p118,45.455
p113,p119,54.545
p113,p120,63.636
p114,p115,9.091
p114,p116,18.182
p114,p117,27.273
p114,p118,36.364
p114,p119,45.455
p114,p120,54.545
p115,p116,9.091
p115,p117,18.182
p115,p118,27.273
p115,p119,36.364
p115,p120,45.455
p116,p117,9.091
p116,p118,18.182
p116,p119,27.273
p116,p120,36.364
p117,p118,9.091
p117,p119,18.182
p117,p120,27.273
p118,p119,9.091
p118,p120,18.182
p119,p120,9.091
